centroid_name,Latitude_x,Longitude_x,MRT.Name,Latitude_y,Longitude_y,time_difference,suitability,Weighted_Score
GLENDALE PARK,1.3629412033290045,103.76511520032756,HILLVIEW MRT STATION,1.362344868,103.7674183,3.4333333333333336,6.462105573577116,6.364617792195027
KEMBANGAN ESTATE,1.3220479499903643,103.91061225201976,KEMBANGAN MRT STATION,1.321038134,103.9129479,2.333333333333333,7.042598358335691,6.448612020001886
WESTWOOD PARK,1.351643977418176,103.70029580169812,BOON LAY MRT STATION,1.338610339,103.7060849,12.966666666666663,7.691359738952339,10.852554457828537
EVERGREEN GARDEN,1.3153725326870784,103.93556663706282,TANAH MERAH MRT STATION,1.327310982,103.9464517,10.55,6.399950003408859,8.678760002727088
SEMBAWANG SPRINGS ESTATE,1.443413893128895,103.82610963163091,CANBERRA MRT STATION,1.443076641,103.8297026,-1.333333333333334,7.25653723050909,4.789896451073939
SERANGOON GARDEN ESTATE,1.3567988215055329,103.86626693323144,LORONG CHUAN MRT STATION,1.351639278,103.8639457,2.450000000000001,6.8530520646319575,6.157041651705567
CASTELLO,1.3485546325658135,103.86138777946395,LORONG CHUAN MRT STATION,1.351639278,103.8639457,11.45,7.905656056789557,10.575524845431646
9 LUCKY GARDENS,1.3188528149032763,103.94132736627952,TANAH MERAH MRT STATION,1.327310982,103.9464517,-3.25,6.9227789681885605,3.5094231745508484
HOTEL 81 - STAR,1.3114986305389729,103.8807076347058,ALJUNIED MRT STATION,1.316432612,103.882906,4.85,6.651663405088062,7.085930724070449
SENGKANG NEW TOWN,1.3935448343113417,103.8815586668478,LAYAR LRT STATION,1.392079837,103.8800296,4.516666666666667,5.897022938018545,6.351485017081504
THOMSON RISE ESTATE,1.3528736380784832,103.84666547751834,BISHAN MRT STATION,1.351315801,103.8491403,2.8166666666666678,7.068761800353248,6.600476106949266
THE RIVERINA,1.3790389503795584,103.94430984075063,PASIR RIS MRT STATION,1.37300805,103.9492651,6.516666666666668,7.13381317235508,8.020117204550733
PASIR RIS BEACH PARK,1.381876048730445,103.94369710370188,PASIR RIS MRT STATION,1.37300805,103.9492651,5.816666666666666,7.68234780823324,7.974744913253259
HAVELOCK VIEW,1.2892974073996053,103.82827590214312,TIONG BAHRU MRT STATION,1.286102536,103.8274451,0.583333333333333,5.41112171078782,4.37603070196359
PASIR PANJANG GARDENS,1.3081473430991892,103.76395407998272,CLEMENTI MRT STATION,1.315116253,103.7651915,-29.866666666666664,6.800094777041656,-8.102190845033341
HILLCREST VILLA,1.3286753444216948,103.80570289797294,TAN KAH KEE MRT STATION,1.326392241,103.8065482,11.449999999999998,6.166536921708185,9.104029537366547
280B JOO CHIAT ROAD,1.310630658552368,103.90132435751084,EUNOS MRT STATION,1.319783549,103.9032258,3.5666666666666664,7.379792906920971,6.779700992203445
96 COWDRAY AVENUE,1.3688173476205414,103.86407732219588,ANG MO KIO MRT STATION,1.369428557,103.8494552,18.616666666666667,5.402975910272416,11.307632462118887
WINDSOR PARK,1.3576562957428109,103.8257384878654,UPPER THOMSON MRT STATION,1.354416434,103.8328985,3.666666666666666,5.742885278188085,5.7735748892171355
CHWEE CHIAN VIEW,1.2801033012494702,103.78754443292723,PASIR PANJANG MRT STATION,1.276213522,103.7913503,5.449999999999999,6.372702284830785,7.113561827864628
10 JALAN LYE KWEE,1.3710572158856715,103.89783598944308,HOUGANG MRT STATION,1.371292266,103.8923805,5.95,6.538367678958785,7.433494143167028
EDENZ LOFT,1.3122545489648685,103.88358437205372,ALJUNIED MRT STATION,1.316432612,103.882906,2.633333333333333,7.531933185949398,6.9642798820928515
45 JOO CHIAT TERRACE,1.3145275358118564,103.90045789745542,EUNOS MRT STATION,1.319783549,103.9032258,0.6166666666666671,7.225003525595826,5.616269487143327
FRANKEL ESTATE,1.316756533262296,103.9201579832931,KEMBANGAN MRT STATION,1.321038134,103.9129479,7.616666666666665,7.353725542749932,8.648847100866613
WATTEN ESTATE,1.3273295235485996,103.81017005165413,TAN KAH KEE MRT STATION,1.326392241,103.8065482,3.083333333333334,6.238033461572874,5.8685601025916325
KING ALBERT PARK,1.3332680045789655,103.77915985994268,KING ALBERT PARK MRT STATION,1.335661613,103.7833991,3.75,6.218087300932421,6.221669840745937
WOODLANDS PARK,1.415556172940447,103.75748102656726,KRANJI MRT STATION,1.425086981,103.7621375,7.583333333333332,5.660691184623913,7.025286281032464
BRIZAY PARK,1.3318057987257768,103.78697630638736,KING ALBERT PARK MRT STATION,1.335661613,103.7833991,7.75,6.36029651352232,7.950637210817856
17 SAINT HELIER'S AVENUE,1.3613845589199212,103.8711260074872,SERANGOON MRT STATION,1.350633615,103.8727717,8.166666666666668,5.866852776961505,7.5917488882358715
PHOENIX HEIGHTS,1.3758825834877295,103.75768668613505,PHOENIX LRT STATION,1.378615451,103.7579956,5.133333333333333,6.091033966033965,6.753760506160505
FLORIDA PARK,1.3898885478222696,103.85503963362744,YIO CHU KANG MRT STATION,1.381498825,103.8451707,13.25,5.274846787046317,8.914277429637055
TOA PAYOH RIDGE,1.3401595348004165,103.84353965417192,BRADDELL MRT STATION,1.340469001,103.8467991,3.4666666666666663,6.539701855795557,6.518028151303113
18 LORONG ABU TALIB,1.3159252039194271,103.92808086365956,KEMBANGAN MRT STATION,1.321038134,103.9129479,-6.683333333333337,7.553939906674246,2.251418592006062
NATHAN SUITES,1.295404344327035,103.82741015758556,GREAT WORLD MRT STATION,1.293316457,103.8339066,8.333333333333332,6.533758614267089,8.328540224747005
MIMOSA VILLAS,1.382351375123592,103.86115342976272,YIO CHU KANG MRT STATION,1.381498825,103.8451707,-1.9833333333333345,7.413674591162045,3.783806339596302
CHENG SOON GARDEN,1.3356441961626049,103.7720179215936,BEAUTY WORLD MRT STATION,1.34090149,103.7757467,7.1,7.170615791975015,8.193692633580012
WATTEN HILL,1.3308184708481912,103.80972307955092,TAN KAH KEE MRT STATION,1.326392241,103.8065482,5.35,6.368916139843096,6.756132911874477
4A PARKSTONE ROAD,1.3065762172808395,103.89500888176111,DAKOTA MRT STATION,1.308547984,103.8890647,6.083333333333334,8.0,8.626133333333334
SAINT MARTIN RESIDENCE,1.3063839153973371,103.8244853637198,ORCHARD BOULEVARD MRT STATION,1.303623073,103.8236504,2.8166666666666664,7.039734201247628,6.54805402766477
PRINCESS OF WALES PARK,1.322600079304083,103.80713444081712,TAN KAH KEE MRT STATION,1.326392241,103.8065482,2.7333333333333334,7.103563617650841,6.627584227454006
14 EAST COAST DRIVE,1.3100406664090318,103.92249921071704,KEMBANGAN MRT STATION,1.321038134,103.9129479,10.733333333333333,7.9373711930387,10.192030287764293
SPRINGLEAF GARDEN,1.397603365240469,103.82111902376997,SPRINGLEAF MRT STATION,1.397581061,103.8178569,3.4333333333333336,7.43898961091872,7.13012502206831
KEMBANGAN ESTATE,1.3212580710917767,103.90859900738702,KEMBANGAN MRT STATION,1.321038134,103.9129479,2.8500000000000005,7.321736514938841,6.827789211951074
30B MEYER ROAD,1.2986325947356376,103.88537550269211,MOUNTBATTEN MRT STATION,1.306201905,103.8825281,7.666666666666667,5.257482870537324,7.072652963096527
HOLLAND GROVE PARK,1.3139721383562837,103.78259668741435,DOVER MRT STATION,1.311405293,103.7786378,-3.950000000000001,6.956674291807847,3.4131394334462772
SPRINGWOOD,1.279583654309659,103.79109504811552,PASIR PANJANG MRT STATION,1.276213522,103.7913503,2.666666666666666,6.720359151882302,6.224353988172509
KIMSIA PARK,1.305638280942046,103.83481968678714,SOMERSET MRT STATION,1.300264167,103.8390858,7.283333333333333,6.146152764101842,7.450655544614808
10A FIRST AVENUE,1.3285902193157555,103.80002170006362,SIXTH AVENUE MRT STATION,1.330857645,103.7969068,12.283333333333337,5.91496217427851,9.522903072756144
39 HILLSIDE DRIVE,1.3586726706799976,103.87640203659568,KOVAN MRT STATION,1.360179171,103.8850649,8.383333333333335,7.258383218961404,8.901839908502456
THE WOODS,1.3516757075667467,103.69792147363276,PIONEER MRT STATION,1.337587011,103.6973216,14.683333333333334,7.406335231350782,11.23720151841396
LAKE GRANDE,1.3457620649039967,103.72467232851716,LAKESIDE MRT STATION,1.344259115,103.7209491,5.550000000000001,6.505594236031729,7.315675388825383
FABER HILLS,1.319106097735371,103.75886369634584,CLEMENTI MRT STATION,1.315116253,103.7651915,9.45,5.807378656002509,8.191502924802007
ADELPHI PARK ESTATE,1.3551942789257931,103.8286267804012,UPPER THOMSON MRT STATION,1.354416434,103.8328985,3.8833333333333337,7.197716630715001,7.109197457077219
SERANGOON GARDEN ESTATE,1.3637600386254207,103.86377752723148,LORONG CHUAN MRT STATION,1.351639278,103.8639457,12.266666666666667,6.943787715962636,10.052096839436777
SENNETT ESTATE,1.333923076912693,103.87676667432376,WOODLEIGH MRT STATION,1.339190045,103.8708183,9.483333333333333,6.214849265011212,8.421412745342304
40 BRANKSOME ROAD,1.3040283436416786,103.89387543085536,DAKOTA MRT STATION,1.308547984,103.8890647,7.466666666666666,8.0,9.163866666666667
SERANGOON GARDEN ESTATE,1.3590084325164136,103.86597084365208,LORONG CHUAN MRT STATION,1.351639278,103.8639457,6.483333333333334,6.818045955538952,7.764170097764495
LOYANG VILLAS,1.3639264980065846,103.96656981442038,TAMPINES EAST MRT STATION,1.356191483,103.9546345,8.85,6.977728469817308,8.644382775853845
CAPITOL PARK,1.324221427848212,103.81828421291748,BOTANIC GARDENS MRT STATION,1.322113736,103.8149845,-13.85,7.368343372292473,-0.1264014121025968
ROCHESTER PARK,1.3038701661406176,103.78593758704548,ONE-NORTH MRT STATION,1.299689535,103.7874128,5.816666666666667,6.571053224232415,7.453909246052599
CHESTNUT-VILLE,1.367195550543844,103.76962513097745,HILLVIEW MRT STATION,1.362344868,103.7674183,3.866666666666667,6.847767942431382,6.823881020611772
FORTUNA GARDENS,1.364689684511668,103.88294863730056,KOVAN MRT STATION,1.360179171,103.8850649,5.3,7.209201877934271,7.732361502347417
NV RESIDENCES,1.3707274738356758,103.9447151274674,PASIR RIS MRT STATION,1.37300805,103.9492651,4.3500000000000005,6.016871828096318,6.3566974624770545
KEMBANGAN ESTATE,1.322230821436457,103.90651161208518,EUNOS MRT STATION,1.319783549,103.9032258,3.5,6.551372922747037,6.46369833819763
BELGRAVIA PARK,1.3821380719420813,103.86917191124452,FERNVALE LRT STATION,1.391885892,103.8763086,6.066666666666666,7.702836710369488,7.902136034962258
10J TOH TUCK CRESCENT,1.3378046762696365,103.76528791397304,BEAUTY WORLD MRT STATION,1.34090149,103.7757467,11.383333333333333,7.119013811798116,9.847344382771828
THOMSON HILLS ESTATE,1.3777715090864884,103.8314997395002,MAYFLOWER MRT STATION,1.371463188,103.8365678,9.000000000000002,7.503784092531771,9.338427274025417
ENG KONG PARK,1.3339681363085492,103.76810526996364,BEAUTY WORLD MRT STATION,1.34090149,103.7757467,11.733333333333334,7.23178553104156,10.077761758166583
10 LERMIT ROAD,1.3114731289806127,103.81883023432816,NAPIER MRT STATION,1.306782234,103.8189568,4.133333333333334,7.800274793904572,7.647553168456992
5A AVON ROAD,1.3051866490861053,103.8895955325524,DAKOTA MRT STATION,1.308547984,103.8890647,-3.65,7.432664611652938,4.139331689322351
672B KLANG LANE,1.309167019737813,103.85295901478447,LITTLE INDIA MRT STATION,1.306800197,103.8496471,4.033333333333333,8.0,7.8979333333333335
SUNRISE VILLA,1.3868974376491032,103.8570031275736,YIO CHU KANG MRT STATION,1.381498825,103.8451707,16.799999999999997,5.603121480800038,10.503497184640029
7 BRIGHT HILL CRESCENT,1.3559650826383771,103.8329286103562,UPPER THOMSON MRT STATION,1.354416434,103.8328985,0.5833333333333339,5.507074444928168,4.490792889275868
TRILIVE,1.361496215813209,103.89171781398812,KOVAN MRT STATION,1.360179171,103.8850649,7.299999999999999,5.712778077591893,7.336022462073515
REGENT VILLE,1.3735961111662691,103.87795499149946,HOUGANG MRT STATION,1.371292266,103.8923805,21.21666666666667,6.086614724269851,12.896808105502163
36 YUNNAN WALK 2,1.338839234961278,103.69092168090508,PIONEER MRT STATION,1.337587011,103.6973216,6.783333333333333,7.597744360902255,8.603328822055138
27A OPAL CRESCENT,1.32793656211043,103.86646920485371,POTONG PASIR MRT STATION,1.331879714,103.8690579,1.4333333333333336,7.216372207780763,6.1004310995579445
39 LOWLAND ROAD,1.3614155951121671,103.88312548358655,KOVAN MRT STATION,1.360179171,103.8850649,2.05,6.542667052357536,5.996733641886029
TANAH MERAH GREEN,1.3302914413093572,103.94355762034292,TANAH MERAH MRT STATION,1.327310982,103.9464517,5.349999999999999,6.948575567358763,7.446660453887011
2 TAI KENG AVENUE,1.3476019057657829,103.885072355605,BARTLEY MRT STATION,1.342501178,103.8801779,11.133333333333336,6.608923076923077,9.345521525654833
12 KAY SIANG ROAD,1.2987097169306423,103.81162342171136,QUEENSTOWN MRT STATION,1.294550852,103.8060772,24.48333333333333,6.975042008500543,14.994366940133768
SERANGOON GARDEN ESTATE,1.3686623837876104,103.86756286920102,LORONG CHUAN MRT STATION,1.351639278,103.8639457,15.616666666666664,7.188382436345183,11.480172615742813
35F EVERITT ROAD,1.313423812592014,103.9029651956686,EUNOS MRT STATION,1.319783549,103.9032258,0.5166666666666693,7.313727326652305,5.574448527988513
72 KEW HEIGHTS,1.3194694528266795,103.95045842119508,BEDOK MRT STATION,1.320401487,103.9571838,13.333333333333334,7.293088318794197,10.964003988368692
VICTORIA PARK VILLAS,1.321538031404467,103.80275718272452,TAN KAH KEE MRT STATION,1.326392241,103.8065482,8.866666666666665,7.542826488645169,9.254127857582802
SEMBAWANG SPRINGS ESTATE,1.4393236399823974,103.82585525880678,CANBERRA MRT STATION,1.443076641,103.8297026,2.6666666666666643,7.142087438423645,6.246136617405583
FLO RESIDENCE,1.3916258404972146,103.91303792085807,CORAL EDGE LRT STATION,1.393909229,103.9125808,2.5666666666666664,8.0,7.352066666666667
WOOLLERTON PARK,1.3170040258323945,103.80946452251438,FARRER ROAD MRT STATION,1.317439152,103.8073792,-4.416666666666666,6.671794871794872,3.06651680911681
ISLAND PARK,1.3643542583703308,103.82952721408084,BRIGHT HILL MRT STATION,1.363846766,103.8338992,6.4,5.277415261917708,6.445532209534167
GRANDEUR 8,1.375362548605478,103.84722072342912,ANG MO KIO MRT STATION,1.369428557,103.8494552,-3.5500000000000007,6.612414816443173,3.3890672455484707
21 EASTWOOD DRIVE,1.3234912336243212,103.95548492642214,BEDOK MRT STATION,1.320401487,103.9571838,10.783333333333331,6.683993244511165,9.537927928942265
28 JALAN KUANG,1.3475333905799964,103.96113176914832,UPPER CHANGI MRT STATION,1.341739774,103.9614728,4.183333333333333,6.573237573237575,6.735323391923394
NIM COLLECTION,1.379721750900732,103.8633533127964,ANG MO KIO MRT STATION,1.369428557,103.8494552,10.849999999999998,7.266404650781954,9.360323720625562
1A MERAGI CLOSE,1.342746409794162,103.9602457413628,UPPER CHANGI MRT STATION,1.341739774,103.9614728,2.3666666666666663,5.638955438428366,5.3844310174093595
10A JALAN ARUAN,1.3129389679756989,103.8427869584637,NEWTON MRT STATION,1.312318922,103.8379846,12.766666666666666,5.788086271824718,9.523638000684697
SENNETT ESTATE,1.3297712495937308,103.87217292541216,POTONG PASIR MRT STATION,1.331879714,103.8690579,4.666666666666666,7.400652846665819,7.569188943999322
KEMBANGAN ESTATE,1.325148787418098,103.90776620779344,KEMBANGAN MRT STATION,1.321038134,103.9129479,6.566666666666667,7.5458111234034,8.440315565389387
55 PAYA LEBAR CRESCENT,1.3497138247455949,103.883470653658,BARTLEY MRT STATION,1.342501178,103.8801779,11.316666666666666,6.202578340387527,9.06058547442248
7 JALAN WAJEK,1.339769255164536,103.78067991174582,KING ALBERT PARK MRT STATION,1.335661613,103.7833991,-1.3666666666666671,6.421818794964027,4.236588369304554
SELETAR HILLS ESTATE,1.3834294526919308,103.875363686559,FERNVALE LRT STATION,1.391885892,103.8763086,4.75,7.652127006566099,7.51650160525288
10 PEARL ISLAND,1.241202455585419,103.83562786542473,HARBOURFRONT MRT STATION,1.265389384,103.8215302,33.06666666666667,,
SELETAR HILLS ESTATE,1.3832880376174688,103.86619702726216,FERNVALE LRT STATION,1.391885892,103.8763086,13.083333333333332,6.8648915918811335,10.20544660683824
55 LIM TAI SEE WALK,1.3236464419958311,103.79324669354394,SIXTH AVENUE MRT STATION,1.330857645,103.7969068,10.633333333333333,5.921282499229267,8.689759332716747
SEMBAWANG HILLS ESTATE,1.3753369077697046,103.83028217747449,MAYFLOWER MRT STATION,1.371463188,103.8365678,8.483333333333334,7.503941499844413,9.164286533208864
32 BUKIT PANJANG RING ROAD,1.3822601045885368,103.7729714785611,BANGKIT LRT STATION,1.38002223,103.7726474,2.033333333333333,5.126621235436359,4.862830321682421
AIRVIEW PARK,1.343106806795488,103.77433366034128,BEAUTY WORLD MRT STATION,1.34090149,103.7757467,0.4666666666666668,7.308156563415284,5.827191917398895
LIRIA TERRACE,1.359982751134501,103.9684637163088,TAMPINES EAST MRT STATION,1.356191483,103.9546345,8.883333333333336,7.249215548155738,8.784105771857925
FABER HILLS,1.3227621322605525,103.75590195612068,CLEMENTI MRT STATION,1.315116253,103.7651915,11.866666666666664,6.158775592672413,9.335687140804595
CALDECOTT HILL ESTATE,1.3390659168183787,103.8322408500062,CALDECOTT MRT STATION,1.337245613,103.8401618,11.816666666666666,7.536568251740703,10.379321268059229
641 CHOA CHU KANG STREET 64,1.3981023511064912,103.75019980627104,YEW TEE MRT STATION,1.397297711,103.7473577,2.45,7.576018917791069,6.8204151342328565
BRENTWOOD,1.297297892524233,103.83981850959384,SOMERSET MRT STATION,1.300264167,103.8390858,4.65,7.433474448140308,7.686179558512247
12 SALLIM ROAD,1.3259217089886313,103.8817578655705,MATTAR MRT STATION,1.326876715,103.8832475,4.700000000000001,7.305695639276179,7.494956511420945
MOUNT FABER PARK,1.268494720005806,103.82331547015586,HARBOURFRONT MRT STATION,1.265389384,103.8215302,1.4499999999999993,6.308101924897443,5.212848136896377
PETAIN ROAD/TYRWHITT ROAD CONSERVATION AREA,1.3121377268366656,103.85824962719865,FARRER PARK MRT STATION,1.3131403,103.8547547,3.166666666666667,8.0,7.538666666666668
28 RECREATION ROAD,1.3525427542554118,103.87468742137172,SERANGOON MRT STATION,1.350633615,103.8727717,1.2166666666666668,5.683644656820156,4.860182392122791
TWIN WATERFALLS,1.4016618762420845,103.89735248399836,SOO TECK LRT STATION,1.405323319,103.8972905,5.916666666666666,7.39404296875,7.996901041666668
LUCKY PARK,1.3295221771587713,103.79405042284064,SIXTH AVENUE MRT STATION,1.330857645,103.7969068,2.9333333333333336,5.870864681026486,5.740825078154523
OEI TIONG HAM PARK,1.3173215928340352,103.79402661638017,HOLLAND VILLAGE MRT STATION,1.312240296,103.7963991,10.016666666666666,7.107212573201862,9.458236725228156
ESTILO,1.30255603260863,103.84729254953234,DHOBY GHAUT MRT STATION,1.298655224,103.8461942,4.199999999999999,6.658507664944524,6.722206131955619
DAISY PARK,1.3451140202862917,103.86667691210026,LORONG CHUAN MRT STATION,1.351639278,103.8639457,8.683333333333335,7.931191615402142,9.567686625655048
null null,1.3501828275195809,103.84583830222734,BISHAN MRT STATION,1.351315801,103.8491403,2.0500000000000007,7.10527239744865,6.310017917958921
CAPITOL PARK,1.3284106450748514,103.81829073704672,BOTANIC GARDENS MRT STATION,1.322113736,103.8149845,-14.833333333333332,7.431175093964968,-0.58748757604098
50 JOO AVENUE,1.3157573627393646,103.85423431467008,FARRER PARK MRT STATION,1.3131403,103.8547547,2.083333333333333,8.0,7.138533333333333
ZEPHYR PARK,1.3377991732668255,103.95213115597984,SIMEI MRT STATION,1.343197079,103.9533772,7.316666666666666,7.726740874967641,8.79645936664078
10 COTSWOLD CLOSE,1.3459884538974172,103.8617104281438,LORONG CHUAN MRT STATION,1.351639278,103.8639457,10.85,7.678987030296817,10.159589624237455
BEDOK RIA,1.327112100082423,103.95212245459231,TANAH MERAH MRT STATION,1.327310982,103.9464517,5.216666666666666,5.647380900002444,6.369971386668622
10B EAST COAST ROAD,1.3025913000151164,103.90289003026128,DAKOTA MRT STATION,1.308547984,103.8890647,15.666666666666668,7.954085348092049,12.197934945140307
96 DUKU ROAD,1.3104985127377276,103.90676816427788,EUNOS MRT STATION,1.319783549,103.9032258,6.366666666666667,6.31047265987025,7.204444794562867
39 POH HUAT ROAD,1.3664179017339817,103.88179042682624,KOVAN MRT STATION,1.360179171,103.8850649,6.9,7.404216444132114,8.457773155305691
ONE TREE HILL COLLECTION,1.3009974944021032,103.82578290991736,ORCHARD MRT STATION,1.302422248,103.8238685,2.55,6.7829034831161925,6.201522786492955
568 BALESTIER ROAD,1.3272645190319885,103.84407001894314,TOA PAYOH MRT STATION,1.332596728,103.8475773,-7.333333333333332,6.250584508113941,1.3485342731578198
AMARA SINGAPORE,1.2746034408350295,103.84327151095096,TANJONG PAGAR MRT STATION,1.276568292,103.8460067,4.7,7.215723873441996,7.552379098753597
65 BELMONT ROAD,1.3182034548927537,103.79885970838592,HOLLAND VILLAGE MRT STATION,1.312240296,103.7963991,11.083333333333334,6.932204241632324,9.743696726639193
PINE GROVE,1.3177485127066249,103.77586645693712,DOVER MRT STATION,1.311405293,103.7786378,7.466666666666669,5.302543803803249,6.795252621769499
BENDEMEER PRIMARY SCHOOL,1.322903553727406,103.8646285300768,BOON KENG MRT STATION,1.319939577,103.8620527,2.416666666666666,7.39898177920686,6.798652090032155
SARACA GARDENS,1.3871199700740235,103.860218383925,YIO CHU KANG MRT STATION,1.381498825,103.8451707,5.583333333333336,7.357830308597797,6.778797580211572
19 LUCKY HEIGHTS,1.3160791140308217,103.93972979546596,TANAH MERAH MRT STATION,1.327310982,103.9464517,2.116666666666667,6.985900895615784,5.704587383159295
17 GLASGOW ROAD,1.361385285274568,103.877713675583,KOVAN MRT STATION,1.360179171,103.8850649,6.966666666666667,7.187529976019184,8.315090647482014
LENTOR VIEW,1.3881362996532751,103.83522389945796,LENTOR MRT STATION,1.38550658,103.8357438,6.083333333333334,7.856667565866379,8.527067386026438
KIMNAN PARK,1.3256291645608052,103.91586813001388,KEMBANGAN MRT STATION,1.321038134,103.9129479,2.616666666666667,7.517835408669601,6.839534993602348
THE CANOPY,1.4243422762901154,103.84856655040548,YISHUN MRT STATION,1.429443085,103.835005,12.066666666666666,7.63743744366044,10.38221662159502
3B DALKEITH ROAD,1.3237954164756467,103.8220330539163,STEVENS MRT STATION,1.320065558,103.8260244,5.983333333333334,6.316422203048606,7.293671095772218
FOH PIN GARDEN,1.3559330874746196,103.88215950500776,KOVAN MRT STATION,1.360179171,103.8850649,4.266666666666668,7.491366826333964,7.52116012773384
PUNGGOL GROVE,1.4020624203107748,103.90543824981457,COVE LRT STATION,1.399281988,103.9059619,1.333333333333333,6.414814814814815,5.526585185185185
CASHEW VILLAS,1.3718878314859344,103.7693853281036,PENDING LRT STATION,1.376135743,103.7712612,5.933333333333334,6.596894409937889,7.497848861283645
THOMSON GARDEN ESTATE,1.3544383203923211,103.84090827161688,MARYMOUNT MRT STATION,1.348707263,103.8394231,5.766666666666667,6.703103388658366,7.5375493775933595
BINJAI PARK,1.3398172453148387,103.7888476804086,KING ALBERT PARK MRT STATION,1.335661613,103.7833991,24.866666666666667,6.261578805290965,14.59612971089944
SOUTH UNION PARK,1.3145086414444185,103.92315823921328,KEMBANGAN MRT STATION,1.321038134,103.9129479,7.366666666666669,7.678348648467368,8.585745585440563
LAKESIDE GROVE,1.3397438968136228,103.71801594570437,LAKESIDE MRT STATION,1.344259115,103.7209491,-0.2333333333333325,7.369416733102066,5.43220005314832
THE GREENWOOD,1.3364961013746552,103.80501750474026,SIXTH AVENUE MRT STATION,1.330857645,103.7969068,13.433333333333335,6.8567157617058685,10.495505942698031
13 JALAN LAYANG LAYANG,1.3441090271070923,103.76734697602988,BEAUTY WORLD MRT STATION,1.34090149,103.7757467,9.333333333333336,5.687083112758073,7.921783624492678
BAN GUAN PARK,1.3237369980470004,103.78688112152705,SIXTH AVENUE MRT STATION,1.330857645,103.7969068,11.633333333333333,7.507687405401098,10.166283257654213
WHITEWATER,1.380193153332831,103.93530700313684,PASIR RIS MRT STATION,1.37300805,103.9492651,11.78333333333334,7.382784195047099,10.042160689371016
HOLLAND VALE,1.307933180890106,103.80511605317066,COMMONWEALTH MRT STATION,1.302501999,103.7982285,8.266666666666666,5.72231593452282,7.484062423479288
HIGHLINE RESIDENCES,1.2839264986898495,103.82957668272472,TIONG BAHRU MRT STATION,1.286102536,103.8274451,4.133333333333334,6.927531837477258,7.007158803315141
FRANKEL ESTATE,1.3170611817039173,103.9161675422452,KEMBANGAN MRT STATION,1.321038134,103.9129479,3.916666666666667,7.565259025184335,7.448673886814135
12A NEO PEE TECK LANE,1.2925708008875705,103.76928991077637,KENT RIDGE MRT STATION,1.293536986,103.7845724,17.316666666666666,7.268608896505475,12.19161698568916
GRACE PARK,1.357960662029838,103.86889355482263,LORONG CHUAN MRT STATION,1.351639278,103.8639457,9.666666666666664,5.876887701199428,8.328176827626208
OPERA ESTATE,1.319229014605196,103.92256973562876,KEMBANGAN MRT STATION,1.321038134,103.9129479,7.533333333333335,7.115064460460866,8.417384901702029
MIRAMAR GARDENS,1.3687643999706047,103.89304301958116,HOUGANG MRT STATION,1.371292266,103.8923805,3.6,6.2137481184144505,6.2891984947315605
TANJONG KATONG PRIMARY SCHOOL,1.3049073545405827,103.900427080738,DAKOTA MRT STATION,1.308547984,103.8890647,11.916666666666666,8.0,10.826466666666667
48 LORONG J TELOK KURAU,1.3134722107336458,103.90891554772084,EUNOS MRT STATION,1.319783549,103.9032258,5.666666666666666,6.4245111078272,7.040075552928427
23 SPRINGSIDE PLACE,1.404695163660742,103.82125613799406,SPRINGLEAF MRT STATION,1.397581061,103.8178569,8.350000000000001,6.442979006594471,8.173983205275578
5 TAY LIAN TECK DRIVE,1.3120301293231635,103.92884707249011,KEMBANGAN MRT STATION,1.321038134,103.9129479,-0.9333333333333372,7.584840265220011,4.606738878842675
79 WILKINSON ROAD,1.3019644219523088,103.88926674308432,DAKOTA MRT STATION,1.308547984,103.8890647,3.833333333333336,7.494842095737944,7.14080700992369
MANDALE HEIGHTS,1.324230921175105,103.8499032265239,NOVENA MRT STATION,1.320440791,103.8438256,8.516666666666666,7.859511641113004,9.468075979557069
33 WOODGROVE AVENUE,1.427857894249766,103.77930115719748,MARSILING MRT STATION,1.432521149,103.7740746,8.95,6.0435465836632325,8.156344368774043
HILLVIEW GARDEN ESTATE,1.3588311166520968,103.76017653592332,HILLVIEW MRT STATION,1.362344868,103.7674183,7.983333333333334,7.402790381125228,8.768165638233517
37 JALAN BELANGKAS,1.3292859553844296,103.88346106471546,MATTAR MRT STATION,1.326876715,103.8832475,2.7666666666666666,7.548664013644115,6.992397877581959
FRANKEL ESTATE,1.3116621623428435,103.91801197490268,KEMBANGAN MRT STATION,1.321038134,103.9129479,9.7,7.955824100120559,9.886659280096447
SAINT ANNE'S WOOD,1.3915930073526823,103.90336347771124,RUMBIA LRT STATION,1.391468495,103.9059736,4.116666666666667,7.365658524759076,7.409593486473929
PALM LODGE,1.3150461381791685,103.88971576723422,PAYA LEBAR MRT STATION,1.31719912,103.8923649,2.8,6.058436890212591,5.857549512170073
30 WAK HASSAN DRIVE,1.45937429097958,103.83820475857688,CANBERRA MRT STATION,1.443076641,103.8297026,23.28333333333333,7.594333258376433,14.84839994003448
108A CARPMAEL ROAD,1.3112226786249808,103.89919735166076,PAYA LEBAR MRT STATION,1.31719912,103.8923649,7.016666666666666,7.104019540168853,8.22608229880175
23 WAREHAM ROAD,1.3077408886076378,103.8930038517293,DAKOTA MRT STATION,1.308547984,103.8890647,4.083333333333333,8.0,7.912933333333333
