Description,Latitude,Longitude,RackType,RackCount,ShelterIndicator
090019-2,1.2774646657091853,103.82264714540601,HDB_RACKS,3,Y
090020-1,1.277015308679244,103.82210544377895,HDB_RACKS,6,Y
090020-2,1.2768523406054908,103.82162803108255,HDB_RACKS,6,Y
090021-1,1.2767145363924108,103.82118752554938,HDB_RACKS,6,Y
090022-1,1.2765839167464756,103.81975885779158,HDB_RACKS,2,Y
090022-2,1.276554558515793,103.81968861510273,HDB_RACKS,6,Y
090023-1,1.2760722572373333,103.82087203106289,HDB_RACKS,6,Y
090024-1,1.2753305226575653,103.82093870575922,HDB_RACKS,6,Y
090025-1,1.276373616157669,103.81927073062309,HDB_RACKS,2,Y
090025-2,1.2763879947590584,103.81914215039035,HDB_RACKS,2,Y
090025-3,1.2762801496145209,103.81914453210368,HDB_RACKS,4,Y
090026-1,1.2765797175302165,103.8188087933618,HDB_RACKS,4,Y
090026-2,1.276642028660272,103.81890879979876,HDB_RACKS,8,Y
090027-1,1.2744653664228947,103.82123753944674,HDB_RACKS,6,Y
090027-2,1.2744318159405021,103.82153041643852,HDB_RACKS,9,Y
090028-1,1.273741602976089,103.82066131387798,HDB_RACKS,5,Y
090028-2,1.273952501077651,103.82086608845506,HDB_RACKS,5,Y
090029-1,1.2735690523779344,103.82098990807411,HDB_RACKS,8,Y
090030-1,1.2729651159825053,103.82025652893951,HDB_RACKS,5,Y
090030-2,1.2733054272060613,103.82024700274702,HDB_RACKS,5,Y
090031-1,1.2724043243353327,103.82087562036655,HDB_RACKS,9,Y
090033-1,1.273986060821208,103.82260906201527,HDB_RACKS,6,Y
090033-2,1.2740986988565937,103.82254715260348,HDB_RACKS,14,Y
090034-1,1.2734612142779311,103.82255429861297,HDB_RACKS,6,Y
090037-1,1.272754231236118,103.82297813920162,HDB_RACKS,3,Y
090037-2,1.272600851468124,103.82297575869448,HDB_RACKS,3,Y
090037-3,1.2726032473857032,103.82281622435083,HDB_RACKS,4,Y
090039-1,1.2716901575563717,103.82258049817327,HDB_RACKS,3,Y
090039-2,1.2718363477336234,103.82260907089616,HDB_RACKS,3,Y
090039-3,1.2716853638493932,103.82244477491595,HDB_RACKS,4,Y
090040-1,1.2720736098128516,103.82328530510681,HDB_RACKS,4,Y
090040-2,1.2719633685739469,103.8234115043522,HDB_RACKS,5,Y
090040-3,1.2715727300030524,103.82352579905438,HDB_RACKS,7,Y
090041-1,1.2714696765365032,103.8231567275296,HDB_RACKS,5,Y
090041-2,1.2714648828696504,103.82302338540029,HDB_RACKS,5,Y
090101-1,1.271541582971281,103.82599500961969,HDB_RACKS,10,Y
090102-1,1.2717069469484283,103.82652837770934,HDB_RACKS,7,Y
090102-2,1.2719585860659048,103.8267045791743,HDB_RACKS,9,Y
090103-1,1.2720472550183755,103.82538068181094,HDB_RACKS,6,Y
090103-2,1.2720736188212256,103.82593309921866,HDB_RACKS,10,Y
090104-1,1.272401946700256,103.82570927393535,HDB_RACKS,11,Y
090105-1,1.2724834275292378,103.82500684617827,HDB_RACKS,10,Y
090106-1,1.2730190596362028,103.82542472945096,HDB_RACKS,12,Y
090107-1,1.2730885586153415,103.82501755927439,HDB_RACKS,8,Y
090108-1,1.273354578400652,103.82559854952736,HDB_RACKS,2,Y
090108-2,1.2733593712020121,103.82548901837258,HDB_RACKS,7,Y
090109-1,1.2739249586006491,103.82533662551643,HDB_RACKS,3,Y
090110-1,1.2738075318087418,103.82699387945253,HDB_RACKS,5,Y
090110-2,1.27381711760498,103.82680577166873,HDB_RACKS,6,Y
090111-1,1.2743539475582892,103.82712722041475,HDB_RACKS,6,Y
090113-1,1.2747805344525005,103.82691291923362,HDB_RACKS,3,Y
090113-2,1.2745672422120526,103.82754867673721,HDB_RACKS,4,Y
090113-3,1.2747254131275947,103.82673195490635,HDB_RACKS,8,Y
090114-1,1.275070514150627,103.82552949207616,HDB_RACKS,4,Y
090114-2,1.2749530827820799,103.8255199680355,HDB_RACKS,6,Y
090114-3,1.2751304287868377,103.82574141096279,HDB_RACKS,8,Y
090115-1,1.2753317420123724,103.82656289428304,HDB_RACKS,4,Y
090115-2,1.275441984141298,103.82675100196302,HDB_RACKS,4,Y
090115-3,1.2753820707639256,103.82696053999216,HDB_RACKS,7,Y
090115-4,1.2753053814391464,103.8271867459011,HDB_RACKS,10,Y
091014-1,1.2779451668570392,103.82071129672978,HDB_RACKS,5,Y
091014-2,1.2777977793483113,103.82087916612444,HDB_RACKS,6,Y
091017-1,1.2773088837199054,103.82134943859546,HDB_RACKS,6,Y
100045-1,1.2725216575493037,103.80926181016065,HDB_RACKS,6,Y
100050-1,1.2731012697267687,103.80997509777892,HDB_RACKS,5,Y
100050-2,1.2730990773113195,103.81030884031082,HDB_RACKS,5,Y
100051-1,1.2735184130093273,103.8102935673244,HDB_RACKS,5,Y
100051-2,1.2735249966632207,103.809990363231,HDB_RACKS,5,Y
100052-1,1.2738828710362122,103.8113275120228,HDB_RACKS,5,Y
100053-1,1.2743762629529032,103.81141056158339,HDB_RACKS,53,Y
100054-1,1.273662584683745,103.81182080255066,HDB_RACKS,5,Y
100054-2,1.2735586791972566,103.81207889826715,HDB_RACKS,5,Y
100055-1,1.273944232679846,103.81223375200855,HDB_RACKS,5,Y
100055-2,1.274053606829865,103.81194848835334,HDB_RACKS,5,Y
100056-1,1.2741493172701928,103.81268202037923,HDB_RACKS,5,Y
100056-2,1.2743817378259577,103.81212236008781,HDB_RACKS,5,Y
100057-1,1.2745102612652328,103.81286404239506,HDB_RACKS,5,Y
100057-2,1.2747946349630834,103.81222287792308,HDB_RACKS,5,Y
100058-1,1.2749669113848676,103.81327563234129,HDB_RACKS,4,Y
100058-2,1.2750229659566519,103.81315473475851,HDB_RACKS,6,Y
100059-1,1.2754700435641444,103.81329464596895,HDB_RACKS,4,Y
100059-2,1.275416723772749,103.81346037053895,HDB_RACKS,6,Y
100060-1,1.276230197953958,103.8117773125527,HDB_RACKS,10,Y
100060-2,1.2759977778631775,103.8123831587731,HDB_RACKS,10,Y
100061-1,1.2757954263783777,103.81178274980152,HDB_RACKS,6,Y
100062-1,1.275300490777424,103.81097994255565,HDB_RACKS,4,Y
100062-2,1.2751952180242039,103.81123260494158,HDB_RACKS,8,Y
100063-1,1.2749081002922422,103.81073000139477,HDB_RACKS,7,Y
100064-1,1.2745293816923673,103.81044881710245,HDB_RACKS,6,Y
100064-2,1.2744309461027392,103.81081694277631,HDB_RACKS,7,Y
100064-3,1.2745211762960964,103.8102070229284,HDB_RACKS,8,Y
100065-1,1.2740782613084596,103.8105182388201,HDB_RACKS,6,Y
100067-1,1.2747084790090029,103.80970849052507,HDB_RACKS,5,Y
100068-1,1.2750926693097997,103.81029259666545,HDB_RACKS,6,Y
100069-1,1.2756491211644452,103.81017441135589,HDB_RACKS,5,Y
100072-1,1.2761782241281654,103.80952781052655,HDB_RACKS,6,Y
100073-1,1.2758200121414955,103.8091121450098,HDB_RACKS,6,Y
100074-1,1.2754453938786332,103.80872093073505,HDB_RACKS,6,Y
100075-1,1.2748985120696608,103.80879972281308,HDB_RACKS,6,Y
100085-1,1.2772213953528708,103.80877117450378,HDB_RACKS,6,Y
100086-1,1.2768604517889612,103.80865299751498,HDB_RACKS,6,Y
100086-2,1.277534479640016,103.80815310140605,HDB_RACKS,6,Y
100113-1,1.281511092639677,103.80721702576426,HDB_RACKS,4,Y
100114-1,1.2817032271059678,103.80675266891765,HDB_RACKS,4,Y
101070-1,1.2763710139548345,103.81105600352038,HDB_RACKS,5,Y
101070-2,1.276319061525931,103.81121086100853,HDB_RACKS,6,Y
101070-3,1.2763532410822571,103.81114701609243,HDB_RACKS,6,Y
101080-1,1.2736281496730149,103.80648061132854,HDB_RACKS,4,Y
101090-1,1.2778543963156594,103.8072035794794,HDB_RACKS,4,Y
101090-2,1.2778831059514109,103.80703921328961,HDB_RACKS,8,Y
101091-1,1.2765951953217876,103.80681101593365,HDB_RACKS,12,Y
101093-1,1.2754248701132693,103.80714383462826,HDB_RACKS,12,Y
101103-1,1.2806761027142683,103.81345812402252,HDB_RACKS,3,Y
101103-2,1.280722839296768,103.81345812366251,HDB_RACKS,6,Y
101104-1,1.2804476032152692,103.81228176051586,HDB_RACKS,3,Y
101105-1,1.2810162238973415,103.81135046658653,HDB_RACKS,3,Y
101105-2,1.2811408545367637,103.81132208824629,HDB_RACKS,4,Y
101105-3,1.2810214163156015,103.81128855258191,HDB_RACKS,4,Y
101105-4,1.2809591049820033,103.81176838638618,HDB_RACKS,6,Y
101106-1,1.280592994815302,103.81096866741117,HDB_RACKS,3,Y
101109-1,1.2809175422011503,103.80961429646462,HDB_RACKS,5,Y
101111-1,1.2810785166548084,103.8088635880747,HDB_RACKS,5,Y
101112-1,1.2815219127909687,103.80825711597416,HDB_RACKS,5,Y
102070-1,1.2765569501563276,103.81060908978746,HDB_RACKS,5,Y
102070-2,1.276498161636671,103.81076123062915,HDB_RACKS,6,Y
102070-3,1.2765145677578176,103.81072455374485,HDB_RACKS,6,Y
102080-1,1.2735447253303327,103.80684271199885,HDB_RACKS,3,Y
102080-2,1.273434951033139,103.80679472403922,HDB_RACKS,5,Y
102090-1,1.2772104384894691,103.8068408943374,HDB_RACKS,4,Y
102090-2,1.277184462722127,103.80695771662346,HDB_RACKS,4,Y
102092-1,1.2758008522574937,103.80718322428211,HDB_RACKS,3,Y
102092-2,1.2759854233519916,103.80701478141688,HDB_RACKS,3,Y
102093-1,1.275527416100666,103.80768447473756,HDB_RACKS,15,Y
102103-1,1.280741012358911,103.81317435114153,HDB_RACKS,5,Y
102104-1,1.280528092928834,103.81214761296998,HDB_RACKS,3,Y
102106-1,1.2806864664781,103.81079840314275,HDB_RACKS,3,Y
102109-1,1.2808915736292406,103.80920927619358,HDB_RACKS,5,Y
102111-1,1.2810395666308243,103.80856175784601,HDB_RACKS,5,Y
102112-1,1.2816253439686403,103.80784390371987,HDB_RACKS,5,Y
103070-1,1.2761536253074586,103.81073270734258,HDB_RACKS,4,Y
103070-2,1.2761126100687246,103.81083187055661,HDB_RACKS,12,Y
103080-1,1.273597420335882,103.80718736072484,HDB_RACKS,5,Y
103080-2,1.2734173924208285,103.80729642876912,HDB_RACKS,5,Y
PASIR PANJANG WHOLESALE CENTRE BLOCK 9,1.2864318279129436,103.77705562291465,AVA_RACKS,10,N
140019-1,1.2924852318577802,103.80023340302581,HDB_RACKS,5,Y
140020-1,1.2929008108064899,103.80004359413911,HDB_RACKS,5,Y
140021-1,1.2931756272068649,103.79976720986264,HDB_RACKS,9,Y
140022-1,1.2938425689799962,103.79981048965116,HDB_RACKS,5,Y
140023-1,1.2943838270299002,103.7995624059089,HDB_RACKS,2,Y
140023-2,1.2943168006935484,103.79978051441526,HDB_RACKS,3,Y
140023-3,1.294291665687338,103.7998554373147,HDB_RACKS,3,Y
140023-4,1.2943737732893512,103.7996090244229,HDB_RACKS,6,Y
140023-5,1.2943519896177824,103.79967229264133,HDB_RACKS,6,Y
140048-1,1.2937312234983696,103.80797267933454,HDB_RACKS,6,Y
140049-1,1.294143993144335,103.80819194206701,HDB_RACKS,6,Y
140050-1,1.293743491859347,103.80877868775835,HDB_RACKS,6,Y
140051-1,1.2934206358551001,103.80895126190069,HDB_RACKS,6,Y
140056-1,1.2933389081406501,103.80983746594073,HDB_RACKS,10,Y
140132-1,1.2920707325685983,103.81507098150041,HDB_RACKS,2,Y
140132-2,1.2920902236656793,103.81484121612891,HDB_RACKS,5,Y
140133-1,1.292155788037579,103.81458416025262,HDB_RACKS,8,Y
140143-1,1.2934992060653283,103.80448620247951,HDB_RACKS,6,Y
140147-1,1.2943780690671869,103.80499632501821,HDB_RACKS,6,Y
140148-1,1.2945214533414275,103.80427018892999,HDB_RACKS,6,Y
140156-1,1.2931892915168413,103.80433914080939,HDB_RACKS,6,Y
140160-1,1.2918855078247204,103.80407825385196,HDB_RACKS,6,Y
140161-1,1.29165410688844,103.80327359888227,HDB_RACKS,6,Y
140163-1,1.2918920517748975,103.80252437188473,HDB_RACKS,6,Y
140164-1,1.291523389332704,103.80240117050636,HDB_RACKS,6,Y
140166-1,1.2909778380820534,103.80236358157666,HDB_RACKS,10,Y
140168-1,1.288784539330242,103.80360745687645,HDB_RACKS,4,Y
140168-2,1.2889764889318298,103.80355276459277,HDB_RACKS,4,Y
140168-3,1.2892079572378055,103.80345600250611,HDB_RACKS,4,Y
141023-1,1.2935644063549352,103.80048146569615,HDB_RACKS,2,Y
141023-10,1.2939967422380771,103.80026002254178,HDB_RACKS,7,Y
141023-2,1.293375048166239,103.80044317440515,HDB_RACKS,2,Y
141023-3,1.2941140396758586,103.79997032076474,HDB_RACKS,2,Y
141023-4,1.2940721482950317,103.80011850134815,HDB_RACKS,2,Y
141023-5,1.2939749581571074,103.80029332173955,HDB_RACKS,2,Y
141023-6,1.293743708897612,103.80042152538319,HDB_RACKS,2,Y
141023-7,1.2940788496387612,103.79999529541219,HDB_RACKS,5,Y
141023-8,1.293596244825325,103.80044983128552,HDB_RACKS,6,Y
141023-9,1.294036958387879,103.80015346563216,HDB_RACKS,6,Y
141052-1,1.293193812818344,103.80841121817004,HDB_RACKS,6,Y
141168-1,1.2900265639785105,103.80307596683598,HDB_RACKS,5,Y
141168-2,1.2900491515256443,103.80351348739546,HDB_RACKS,7,Y
142058-1,1.2931862609752731,103.81067016189965,HDB_RACKS,9,Y
142058-2,1.2932040425451665,103.81076540365775,HDB_RACKS,10,Y
142059-1,1.2930911876057858,103.81113437172719,HDB_RACKS,4,Y
142060-1,1.2929209106048432,103.81195775402037,HDB_RACKS,3,Y
142060-2,1.2928262725997186,103.81210438426571,HDB_RACKS,5,Y
142060-3,1.292922295829241,103.81205508520584,HDB_RACKS,7,Y
150003-1,1.287149082835697,103.8069838696332,HDB_RACKS,9,Y
150009-1,1.2890304448240983,103.80836375527198,HDB_RACKS,5,Y
150012-1,1.287419047903702,103.80693725561312,HDB_RACKS,6,Y
150012-2,1.2876166437289214,103.80693585122859,HDB_RACKS,6,Y
150013-1,1.2877648448366026,103.80734251939198,HDB_RACKS,3,Y
150013-2,1.2878050682231967,103.8071973800529,HDB_RACKS,6,Y
150014-1,1.2879633564215782,103.80774068825471,HDB_RACKS,3,Y
150014-2,1.287779489462041,103.8076950195152,HDB_RACKS,6,Y
150035-1,1.2882030514432863,103.80895095667236,HDB_RACKS,5,Y
150036-1,1.288498550570769,103.80889549672854,HDB_RACKS,5,Y
150037-1,1.2893161005448028,103.80898356798437,HDB_RACKS,5,Y
150038-1,1.288646308827278,103.80977954773532,HDB_RACKS,4,Y
150038-2,1.2886463083714919,103.80973061499276,HDB_RACKS,5,Y
150046-1,1.287080186236351,103.81274488758768,HDB_RACKS,6,Y
150049-1,1.2874840258582623,103.81154766254203,HDB_RACKS,5,Y
150056-1,1.2880011721296019,103.81424711658302,HDB_RACKS,36,Y
150058-1,1.2885773980462711,103.81445262999428,HDB_RACKS,20,Y
150059-1,1.2887251484619495,103.81452439699312,HDB_RACKS,28,Y
150068-1,1.2867942583559642,103.81616912307807,HDB_RACKS,6,Y
150069-1,1.2870954419956389,103.81651040487228,HDB_RACKS,6,Y
150070-1,1.2866498931309014,103.81657223464076,HDB_RACKS,6,Y
150081-1,1.2878521482092058,103.81969818997906,HDB_RACKS,5,Y
150082-1,1.2873045456005276,103.81966356987586,HDB_RACKS,5,Y
150083-1,1.2869710058088162,103.81964873324547,HDB_RACKS,5,Y
150088-1,1.2860027389207396,103.81856058742726,HDB_RACKS,5,Y
150089-1,1.2854078468489072,103.81913928915066,HDB_RACKS,6,Y
150090-1,1.2849548301254896,103.81912198020602,HDB_RACKS,6,Y
150093-1,1.2868680716068972,103.82052650278669,HDB_RACKS,6,Y
150115-1,1.2842139261609478,103.81449892148207,HDB_RACKS,3,Y
150115-2,1.28404856434729,103.81458940524662,HDB_RACKS,8,Y
150116-1,1.2838592385980128,103.81491800127785,HDB_RACKS,6,Y
150117-1,1.2837346207252351,103.81535850951123,HDB_RACKS,2,Y
150117-2,1.2835884313074872,103.81544661194161,HDB_RACKS,8,Y
150118-1,1.2839478480596838,103.82118237962848,HDB_RACKS,2,Y
150119-1,1.2860506731564476,103.80475177211999,HDB_RACKS,2,Y
150121-1,1.2865616014078642,103.80492425038722,HDB_RACKS,2,Y
150125-1,1.28627365749867,103.80331159887224,HDB_RACKS,2,Y
150126-1,1.2852461525066832,103.80275068776257,HDB_RACKS,3,Y
150127-1,1.285237690523718,103.80328636946639,HDB_RACKS,2,Y
150128-1,1.282897262042721,103.82372772477738,HDB_RACKS,10,Y
150129-1,1.283822392892528,103.82424515983867,HDB_RACKS,10,Y
150130-1,1.2848365867073772,103.82451122598377,HDB_RACKS,10,Y
151039-1,1.2886430276754433,103.81001116304638,HDB_RACKS,4,Y
151039-2,1.2886463114522406,103.81006335791207,HDB_RACKS,4,Y
151040-1,1.2886430314291593,103.81042219844414,HDB_RACKS,8,Y
151047-1,1.2871556951191754,103.81181190225807,HDB_RACKS,9,Y
151057-1,1.2881374308778173,103.81431888363947,HDB_RACKS,28,Y
151063-1,1.2896116534061666,103.81532688860347,HDB_RACKS,4,Y
151073-1,1.2881284211211121,103.81677501692795,HDB_RACKS,5,Y
151074-1,1.2878869741743155,103.81616664271752,HDB_RACKS,5,Y
151076-1,1.2886361994530264,103.81700995551827,HDB_RACKS,5,Y
151095-1,1.286529739374093,103.8211843816838,HDB_RACKS,2,Y
151095-2,1.2866838147870912,103.82115394335123,HDB_RACKS,5,Y
151095-3,1.2864612622680782,103.8213652170932,HDB_RACKS,7,Y
151117-1,1.2841780644679381,103.82208879133904,HDB_RACKS,10,Y
151121-1,1.2832619474080595,103.8224567316549,HDB_RACKS,9,Y
151121-2,1.2829830828966267,103.82322998092147,HDB_RACKS,9,Y
151123-1,1.284242377620898,103.82262519728131,HDB_RACKS,1,Y
151123-2,1.2842099411463825,103.82273769698149,HDB_RACKS,1,Y
151123-3,1.284188917494868,103.82280991169469,HDB_RACKS,1,Y
151123-4,1.2841615868119438,103.82292897645814,HDB_RACKS,5,Y
151125-1,1.2850507526236012,103.82364544949546,HDB_RACKS,3,Y
151126-1,1.2845156938346194,103.82384269891506,HDB_RACKS,3,Y
152063-1,1.2891605997967066,103.81529858332351,HDB_RACKS,4,Y
152095-1,1.2871346691188976,103.8218411372358,HDB_RACKS,3,Y
152095-2,1.2871006549806632,103.82174613174026,HDB_RACKS,5,Y
152095-3,1.286920786481308,103.82151068882116,HDB_RACKS,7,Y
152095-4,1.286859066875634,103.82167585780826,HDB_RACKS,8,Y
152119-1,1.2833455122915398,103.82128018549228,HDB_RACKS,6,Y
152120-1,1.2828130120464145,103.82270627668997,HDB_RACKS,5,Y
152124-1,1.2852255130564416,103.82335642236615,HDB_RACKS,2,Y
152124-2,1.2853016480360224,103.82291283910281,HDB_RACKS,3,Y
152124-3,1.285263354723262,103.82298624753516,HDB_RACKS,3,Y
160007-1,1.283554830245179,103.82714799500404,HDB_RACKS,5,Y
160105-1,1.280647304786319,103.82518659432134,HDB_RACKS,8,Y
160105-2,1.2806503007754098,103.82527469571431,HDB_RACKS,19,Y
160106-2,1.280238687962765,103.82410854472965,HDB_RACKS,20,Y
160109-1,1.279248916576523,103.82641108785282,HDB_RACKS,6,Y
160117-1,1.2817535249280518,103.8267712863906,HDB_RACKS,8,Y
160120-1,1.282863144973506,103.82801289911889,HDB_RACKS,4,Y
160121-1,1.2826764140878057,103.8284339070434,HDB_RACKS,4,Y
160122-1,1.283462842565088,103.82881209890022,HDB_RACKS,5,Y
160123-1,1.283764486781624,103.82923310608764,HDB_RACKS,5,Y
160123-2,1.2836064827643276,103.82907968830969,HDB_RACKS,5,Y
160125-1,1.283635208577398,103.82794510812765,HDB_RACKS,4,Y
160128-1,1.2815861532298076,103.82876776686388,HDB_RACKS,3,Y
160128-2,1.2815026898598112,103.82893163491894,HDB_RACKS,7,Y
160129-1,1.2810845568217772,103.82914526888143,HDB_RACKS,7,Y
160130-1,1.2806829636262862,103.82943170429348,HDB_RACKS,5,Y
160130-2,1.2801244094128084,103.82916070831173,HDB_RACKS,5,Y
160134-1,1.2788934352280783,103.82757675759991,HDB_RACKS,6,Y
160135-1,1.278829865249505,103.82722849499626,HDB_RACKS,3,Y
160135-2,1.2787223322065644,103.82712401635924,HDB_RACKS,5,Y
160136-1,1.278080700566213,103.82743273214332,HDB_RACKS,5,Y
160137-1,1.2783112110548507,103.82668898417268,HDB_RACKS,6,Y
160137-2,1.2780854526491705,103.82713051098948,HDB_RACKS,10,Y
160138-1,1.2785726148418028,103.82596176368074,HDB_RACKS,5,Y
160138-2,1.2782874464298095,103.82648592933859,HDB_RACKS,14,Y
160139-1,1.2790871108560322,103.82664825317215,HDB_RACKS,3,Y
160139-2,1.278558358177244,103.8266228726531,HDB_RACKS,6,Y
160140-1,1.2781445708905572,103.82964892207478,HDB_RACKS,4,Y
160141-1,1.2772026169682735,103.82844682743169,HDB_RACKS,5,Y
160141-2,1.277124196138483,103.82894620056682,HDB_RACKS,5,Y
160141-3,1.2773232214567523,103.82921949782525,HDB_RACKS,10,Y
160141-4,1.2772745032461208,103.82831991801325,HDB_RACKS,12,Y
160142-1,1.277130729081549,103.82782172580195,HDB_RACKS,4,Y
160142-2,1.277202615584427,103.82777037174216,HDB_RACKS,6,Y
160142-3,1.2778867301479757,103.82993668187542,HDB_RACKS,7,Y
160142-4,1.2768800178583828,103.82816644723577,HDB_RACKS,10,Y
160143-1,1.2777848415583954,103.83012335662225,HDB_RACKS,2,Y
160143-2,1.2777696176722348,103.83013346509503,HDB_RACKS,3,Y
160143-3,1.2776565149750487,103.83005296645699,HDB_RACKS,7,Y
160144-1,1.2771584517666035,103.8301711328819,HDB_RACKS,4,Y
160144-2,1.2771822156956758,103.83004481382342,HDB_RACKS,7,Y
160145-1,1.2775936331641098,103.83038333636667,HDB_RACKS,4,Y
160145-2,1.2774994678515461,103.83051762419554,HDB_RACKS,7,Y
160146-1,1.2778827951501772,103.83077649649623,HDB_RACKS,7,Y
160146-2,1.2776972857876847,103.83039134185545,HDB_RACKS,9,Y
160148-1,1.2769091328408033,103.83066906730593,HDB_RACKS,5,Y
160148-2,1.2768975477498519,103.83058849479356,HDB_RACKS,12,Y
160150-2,1.2770845427326174,103.83147021851411,HDB_RACKS,8,Y
161026-1,1.2823957659147809,103.82523221363331,HDB_RACKS,10,Y
161118-1,1.281663746662788,103.82556178235959,HDB_RACKS,10,Y
161120-1,1.283347928783593,103.82783807285716,HDB_RACKS,4,Y
161121-1,1.2826225485623857,103.82810923188227,HDB_RACKS,4,Y
161126-1,1.2828310536126715,103.82972981120763,HDB_RACKS,4,Y
161126-2,1.2827314829403658,103.82966394673481,HDB_RACKS,5,Y
161126-3,1.2828592741500902,103.82973748208536,HDB_RACKS,5,Y
161127-1,1.2819281294561828,103.82987939642548,HDB_RACKS,4,Y
161127-2,1.282068566305184,103.8296910605455,HDB_RACKS,5,Y
162025-1,1.2836049138557726,103.82630255840638,HDB_RACKS,5,Y
162026-1,1.2832136733871558,103.82620596607106,HDB_RACKS,4,Y
162118-1,1.2820192561840646,103.82594354225435,HDB_RACKS,10,Y
162119-1,1.2810604649736244,103.82756335268542,HDB_RACKS,15,Y
162131-1,1.2807325577775288,103.8285073682162,HDB_RACKS,9,Y
163006-1,1.284019443266245,103.8272136955373,HDB_RACKS,4,Y
163008-1,1.2829633943937246,103.82718260581179,HDB_RACKS,6,Y
163019-1,1.285638979543465,103.82642519357714,HDB_RACKS,4,Y
163019-2,1.2856282056936326,103.82611122155213,HDB_RACKS,4,Y
163019-3,1.2856030691323983,103.82626820760325,HDB_RACKS,5,Y
163021-1,1.2851146925593209,103.82576870798928,HDB_RACKS,4,Y
163021-2,1.285017736420631,103.8260184587431,HDB_RACKS,12,Y
163023-1,1.2847843240146646,103.82682122875617,HDB_RACKS,6,Y
163023-2,1.2846909587357085,103.82703530075754,HDB_RACKS,9,Y
163027-1,1.2823172402400027,103.82459458056007,HDB_RACKS,5,Y
163118-1,1.282410675518947,103.8262860556879,HDB_RACKS,10,Y
163119-1,1.2814159737744162,103.8277488804994,HDB_RACKS,15,Y
163126-1,1.2823824525189522,103.8291357078474,HDB_RACKS,5,Y
163126-2,1.2824978639848907,103.82921030130099,HDB_RACKS,5,Y
163126-3,1.2824990619644367,103.82919019801945,HDB_RACKS,5,Y
163127-1,1.281630748698467,103.8298316516295,HDB_RACKS,5,Y
163127-2,1.2815711129133933,103.82991894212424,HDB_RACKS,5,Y
164020-1,1.2856317962864794,103.82598277840034,HDB_RACKS,4,Y
164020-2,1.2855887037657676,103.82577227451688,HDB_RACKS,4,Y
164020-3,1.285574339854737,103.82581152107625,HDB_RACKS,4,Y
164020-4,1.2856533417144524,103.82580438508994,HDB_RACKS,6,Y
164027-1,1.2831018861140544,103.82479930112959,HDB_RACKS,5,Y
164118-1,1.2823819488881307,103.82678555619287,HDB_RACKS,10,Y
164119-1,1.2818720305017808,103.82798435827652,HDB_RACKS,15,Y
164127-1,1.2809830076173425,103.83010026883812,HDB_RACKS,14,Y
166022-1,1.2848597337681489,103.82641449208649,HDB_RACKS,7,Y
166022-2,1.2848381883535598,103.82661429250564,HDB_RACKS,8,Y
167026-1,1.2821041071293595,103.82528500846233,HDB_RACKS,4,Y
